# my-scanner decisions v1
# src: samples/real/typescript.js
# sha256: 804f9c1b6c64568c39dd48eee88b77ba92d0b5d0f44f425bc96bcfe052824644
# tsc: 6.0.3
D tpl 3075473 3075477 3075473 3075477
D tpl 3075492 3075494 3075492 3075494
D tpl 3125151 3125154 3125151 3125154
D tpl 3125191 3125194 3125191 3125194
D tpl 3125199 3125201 3125199 3125201
D tpl 3125985 3125989 3125985 3125989
D tpl 3126013 3126015 3126013 3126015
D tpl 3215994 3215997 3215994 3215997
D tpl 3216123 3216125 3216123 3216125
D tpl 3216245 3216249 3216245 3216249
D tpl 3216252 3216254 3216252 3216254
D tpl 3216360 3216363 3216360 3216363
D tpl 3216366 3216368 3216366 3216368
D tpl 3216423 3216427 3216423 3216427
D tpl 3216430 3216433 3216430 3216433
D tpl 3218080 3218083 3218080 3218083
D tpl 3218087 3218091 3218087 3218091
D tpl 3218097 3218100 3218097 3218100
D tpl 3218890 3218892 3218890 3218892
D tpl 3331764 3331767 3331764 3331767
D tpl 3331775 3331779 3331775 3331779
D tpl 3331787 3331790 3331787 3331790
D tpl 3331797 3331799 3331797 3331799
D tpl 3333145 3333149 3333145 3333149
D tpl 3333158 3333161 3333158 3333161
D tpl 3333168 3333170 3333168 3333170
D tpl 3347528 3347530 3347528 3347530
D tpl 3429389 3429393 3429389 3429393
